Transaction ID,Customer ID,Location,Payment Method,Category,Item,Quantity,Unit Price,Unit_Cost,Pre_Discount_Total,Discount_Rate,Total Spent,Date
TXN_945213,CUST_0493,In-store,Cash,Beverages,Coffee Beans,22,2.65,2.34,58.3,0,58.3,2023-08-16
TXN_805447,CUST_0669,In-store,Credit Card,Beverages,Energy Drink,99,2.99,2.26,296.01,0.056,279.43,2023-12-07
TXN_254654,CUST_0035,Online,Credit Card,Beverages,Coffee Beans,25,2.65,2.2,66.25,0,66.25,2025-07-19
TXN_977103,CUST_0075,Online,Credit Card,Beverages,Bottled Water,22,1.05,0.73,23.1,0,23.1,2024-12-26
TXN_800506,CUST_0944,Online,Digital Wallet,Beverages,Bottled Water,19,1.05,0.63,19.95,0,19.95,2023-02-04
TXN_400549,CUST_0289,Online,Credit Card,Beverages,Tea Pack,21,2.86,1.77,60.06,0,60.06,2023-02-20
TXN_911453,CUST_0371,Online,Digital Wallet,Beverages,Tea Pack,57,2.86,1.48,163.02,0.039,156.66,2023-08-24
TXN_363452,CUST_0587,In-store,Credit Card,Beverages,Energy Drink,17,2.99,2.44,50.83,0,50.83,2023-10-17
TXN_461864,CUST_0329,In-store,Cash,Beverages,Energy Drink,21,2.99,2.19,62.79,0,62.79,2024-07-24
TXN_219733,CUST_0590,In-store,Credit Card,Beverages,Energy Drink,81,2.99,2.07,242.19,0.036,233.47,2024-07-09
TXN_558323,CUST_0767,In-store,Credit Card,Beverages,Bottled Water,18,1.05,0.88,18.9,0,18.9,2023-06-11
TXN_118289,CUST_0777,In-store,Cash,Beverages,Coffee Beans,29,2.65,1.8,76.85,0,76.85,2024-10-23
TXN_865066,CUST_0999,In-store,Credit Card,Beverages,Energy Drink,84,2.99,2.63,251.16,0.033,242.87,2025-07-01
TXN_886406,CUST_0304,In-store,Credit Card,Beverages,Energy Drink,20,2.99,1.51,59.8,0,59.8,2024-10-07
TXN_157673,CUST_0579,In-store,Cash,Beverages,Bottled Water,87,1.05,0.94,91.35,0,91.35,2024-06-22
TXN_369926,CUST_0221,In-store,Cash,Beverages,Bottled Water,17,1.05,0.87,17.85,0,17.85,2025-10-05
TXN_728694,CUST_0979,In-store,Cash,Beverages,Bottled Water,26,1.05,0.67,27.3,0,27.3,2025-05-05
TXN_349157,CUST_0164,Online,Credit Card,Beverages,Coffee Beans,7,2.65,1.96,18.55,0,18.55,2025-09-01
TXN_120062,CUST_0480,In-store,Cash,Beverages,Energy Drink,89,2.99,2.53,266.11,0.047,253.6,2023-11-06
TXN_785076,CUST_0455,In-store,Credit Card,Beverages,Soft Drink,36,2.2,1.52,79.2,0,79.2,2024-12-13
TXN_463450,CUST_0375,Online,Digital Wallet,Beverages,Soft Drink,10,2.2,1.14,22,0,22,2023-01-15
TXN_876670,CUST_0220,In-store,Credit Card,Beverages,Energy Drink,22,2.99,2.58,65.78,0,65.78,2024-02-04
TXN_210025,CUST_0684,In-store,Cash,Beverages,Energy Drink,34,2.99,2.11,101.66,0.05,96.58,2024-07-17
TXN_463013,CUST_0254,In-store,Cash,Beverages,Energy Drink,33,2.99,2.15,98.67,0,98.67,2024-07-28
TXN_233655,CUST_0722,In-store,Credit Card,Beverages,Energy Drink,66,2.99,1.51,197.34,0.049,187.67,2024-07-24
TXN_667520,CUST_0188,In-store,Credit Card,Beverages,Coffee Beans,14,2.65,1.43,37.1,0,37.1,2024-09-24
TXN_569563,CUST_0191,In-store,Credit Card,Beverages,Soft Drink,16,2.2,1.78,35.2,0,35.2,2025-09-28
TXN_212411,CUST_0389,In-store,Cash,Beverages,Tea Pack,13,2.86,1.93,37.18,0,37.18,2025-08-13
TXN_122235,CUST_0215,Online,Credit Card,Beverages,Soft Drink,20,2.2,1.98,44,0,44,2023-06-11
TXN_779241,CUST_0375,In-store,Cash,Beverages,Soft Drink,6,2.2,1.71,13.2,0,13.2,2023-10-04
TXN_216502,CUST_0086,In-store,Cash,Beverages,Bottled Water,28,1.05,0.92,29.4,0,29.4,2025-08-07
TXN_431598,CUST_0474,In-store,Cash,Beverages,Energy Drink,24,2.99,1.83,71.76,0,71.76,2025-06-19
TXN_638157,CUST_0618,In-store,Credit Card,Beverages,Energy Drink,28,2.99,1.71,83.72,0,83.72,2023-07-24
TXN_761871,CUST_0844,Online,Credit Card,Beverages,Energy Drink,16,2.99,1.95,47.84,0,47.84,2023-10-07
TXN_245188,CUST_0808,In-store,Credit Card,Beverages,Bottled Water,17,1.05,0.64,17.85,0,17.85,2025-03-14
TXN_660269,CUST_0531,Online,Credit Card,Beverages,Coffee Beans,29,2.65,1.98,76.85,0,76.85,2024-10-21
TXN_300495,CUST_0047,In-store,Credit Card,Beverages,Coffee Beans,19,2.65,2.11,50.35,0,50.35,2024-07-16
TXN_681197,CUST_0065,Online,Credit Card,Beverages,Tea Pack,7,2.86,1.89,20.02,0,20.02,2023-08-21
TXN_297830,CUST_0963,In-store,Cash,Beverages,Coffee Beans,23,2.65,1.42,60.95,0,60.95,2025-08-09
TXN_473758,CUST_0475,In-store,Cash,Beverages,Coffee Beans,21,2.65,1.35,55.65,0,55.65,2024-12-22
TXN_302354,CUST_0146,Online,Credit Card,Beverages,Energy Drink,23,2.99,1.76,68.77,0,68.77,2023-06-22
TXN_578243,CUST_0946,Online,Credit Card,Beverages,Soft Drink,8,2.2,1.74,17.6,0,17.6,2024-11-02
TXN_708721,CUST_0798,In-store,Credit Card,Beverages,Coffee Beans,29,2.65,1.56,76.85,0,76.85,2025-04-27
TXN_227547,CUST_0382,Online,Credit Card,Beverages,Coffee Beans,26,2.65,2.29,68.9,0,68.9,2025-09-16
TXN_735470,CUST_0066,In-store,Credit Card,Beverages,Bottled Water,11,1.05,0.8,11.55,0,11.55,2023-08-05
TXN_350736,CUST_0517,In-store,Credit Card,Beverages,Tea Pack,14,2.86,2.42,40.04,0,40.04,2025-09-12
TXN_622430,CUST_0093,In-store,Cash,Beverages,Bottled Water,10,1.05,0.69,10.5,0,10.5,2023-07-20
TXN_507648,CUST_0865,Online,Digital Wallet,Beverages,Energy Drink,12,2.99,2.67,35.88,0,35.88,2024-09-26
TXN_159895,CUST_0426,Online,Credit Card,Beverages,Soft Drink,29,2.2,1.7,63.8,0,63.8,2024-04-15
TXN_652302,CUST_0468,In-store,Credit Card,Beverages,Tea Pack,11,2.86,1.84,31.46,0,31.46,2024-11-03
TXN_694807,CUST_0094,In-store,Credit Card,Beverages,Bottled Water,11,1.05,0.61,11.55,0,11.55,2024-06-09
TXN_831285,CUST_0618,In-store,Credit Card,Beverages,Coffee Beans,64,2.65,2.24,169.6,0.037,163.32,2025-07-27
TXN_972490,CUST_0133,In-store,Cash,Beverages,Coffee Beans,14,2.65,1.66,37.1,0,37.1,2024-07-28
TXN_641992,CUST_0434,In-store,Credit Card,Beverages,Tea Pack,10,2.86,1.48,28.6,0,28.6,2025-08-07
TXN_670256,CUST_0341,In-store,Digital Wallet,Beverages,Coffee Beans,18,2.65,1.62,47.7,0,47.7,2024-11-04
TXN_774110,CUST_0314,In-store,Credit Card,Beverages,Bottled Water,19,1.05,0.6,19.95,0,19.95,2024-07-25
TXN_350073,CUST_0591,In-store,Credit Card,Beverages,Bottled Water,72,1.05,0.66,75.6,0,75.6,2023-08-09
TXN_188209,CUST_0212,In-store,Cash,Beverages,Coffee Beans,9,2.65,1.98,23.85,0,23.85,2023-07-28
TXN_151527,CUST_0520,Online,Credit Card,Beverages,Coffee Beans,21,2.65,1.86,55.65,0,55.65,2023-01-15
TXN_749474,CUST_0159,In-store,Digital Wallet,Beverages,Energy Drink,67,2.99,2.35,200.33,0.042,191.92,2025-07-23
TXN_872661,CUST_0268,In-store,Credit Card,Beverages,Soft Drink,10,2.2,1.39,22,0,22,2023-08-21
TXN_702230,CUST_0661,In-store,Credit Card,Beverages,Tea Pack,83,2.86,1.57,237.38,0.038,228.36,2023-10-25
TXN_198034,CUST_0862,In-store,Cash,Beverages,Bottled Water,25,1.05,0.59,26.25,0,26.25,2025-09-07
TXN_244525,CUST_0958,In-store,Cash,Beverages,Tea Pack,20,2.86,2.34,57.2,0,57.2,2025-06-25
TXN_579521,CUST_0603,Online,Credit Card,Beverages,Energy Drink,11,2.99,1.61,32.89,0,32.89,2025-08-11
TXN_945438,CUST_0748,Online,Credit Card,Beverages,Bottled Water,23,1.05,0.86,24.15,0,24.15,2023-03-19
TXN_591744,CUST_0474,Online,Digital Wallet,Beverages,Energy Drink,16,2.99,1.75,47.84,0,47.84,2024-12-11
TXN_260637,CUST_0801,In-store,Cash,Beverages,Energy Drink,59,2.99,2.31,176.41,0.041,169.18,2023-04-25
TXN_561552,CUST_0410,In-store,Credit Card,Beverages,Coffee Beans,22,2.65,1.99,58.3,0,58.3,2023-05-01
TXN_625568,CUST_0474,In-store,Credit Card,Beverages,Tea Pack,7,2.86,1.54,20.02,0,20.02,2025-05-21
TXN_358292,CUST_0356,Online,Credit Card,Beverages,Tea Pack,62,2.86,2.19,177.32,0.033,171.47,2023-06-13
TXN_869378,CUST_0680,Online,Credit Card,Beverages,Coffee Beans,41,2.65,1.8,108.65,0.042,104.09,2025-04-13
TXN_329897,CUST_0193,In-store,Credit Card,Beverages,Tea Pack,29,2.86,2.24,82.94,0,82.94,2024-03-02
TXN_969970,CUST_0699,In-store,Cash,Beverages,Coffee Beans,4,2.65,2.21,10.6,0,10.6,2023-06-17
TXN_129834,CUST_0271,Online,Credit Card,Beverages,Bottled Water,10,1.05,0.54,10.5,0,10.5,2024-08-19
TXN_550174,CUST_0114,In-store,Credit Card,Beverages,Energy Drink,7,2.99,2.27,20.93,0,20.93,2023-10-23
TXN_308482,CUST_0897,Online,Credit Card,Beverages,Energy Drink,18,2.99,1.62,53.82,0,53.82,2024-11-15
TXN_642273,CUST_0523,Online,Credit Card,Beverages,Tea Pack,20,2.86,1.86,57.2,0,57.2,2023-08-19
TXN_495522,CUST_0055,In-store,Cash,Beverages,Soft Drink,76,2.2,1.11,167.2,0.047,159.34,2024-11-10
TXN_238894,CUST_0770,Online,Credit Card,Beverages,Energy Drink,27,2.99,1.89,80.73,0,80.73,2024-10-10
TXN_342234,CUST_0065,Online,Credit Card,Beverages,Coffee Beans,9,2.65,1.5,23.85,0,23.85,2025-01-27
TXN_783763,CUST_0991,Online,Credit Card,Beverages,Soft Drink,34,2.2,1.59,74.8,0,74.8,2025-10-09
TXN_736776,CUST_0684,In-store,Credit Card,Beverages,Soft Drink,24,2.2,1.55,52.8,0,52.8,2024-05-19
TXN_551775,CUST_0272,In-store,Cash,Beverages,Energy Drink,18,2.99,2.44,53.82,0,53.82,2024-06-11
TXN_363086,CUST_0502,In-store,Digital Wallet,Beverages,Energy Drink,9,2.99,2.26,26.91,0,26.91,2025-07-06
TXN_398843,CUST_0662,In-store,Cash,Beverages,Energy Drink,11,2.99,2.35,32.89,0,32.89,2024-07-02
TXN_257853,CUST_0362,In-store,Credit Card,Beverages,Coffee Beans,25,2.65,1.42,66.25,0,66.25,2024-11-24
TXN_136517,CUST_0146,In-store,Cash,Beverages,Soft Drink,10,2.2,1.12,22,0,22,2023-03-10
TXN_354341,CUST_0943,Online,Credit Card,Beverages,Tea Pack,35,2.86,2.54,100.1,0.047,95.4,2023-12-15
TXN_956708,CUST_0209,In-store,Cash,Beverages,Coffee Beans,37,2.65,1.78,98.05,0,98.05,2024-06-05
TXN_509589,CUST_0286,In-store,Digital Wallet,Beverages,Bottled Water,8,1.05,0.69,8.4,0,8.4,2025-07-18
TXN_279723,CUST_0010,In-store,Cash,Beverages,Energy Drink,17,2.99,1.54,50.83,0,50.83,2023-04-07
TXN_767779,CUST_0739,Online,Credit Card,Beverages,Soft Drink,41,2.2,1.2,90.2,0,90.2,2023-07-03
TXN_444471,CUST_0186,In-store,Credit Card,Beverages,Coffee Beans,15,2.65,2.32,39.75,0,39.75,2023-06-21
TXN_413339,CUST_0574,In-store,Credit Card,Beverages,Bottled Water,10,1.05,0.82,10.5,0,10.5,2023-04-27
TXN_695096,CUST_0597,Online,Credit Card,Beverages,Coffee Beans,16,2.65,1.76,42.4,0,42.4,2023-03-25
TXN_573369,CUST_0464,In-store,Digital Wallet,Beverages,Coffee Beans,24,2.65,2.28,63.6,0,63.6,2023-05-16
TXN_436438,CUST_0134,In-store,Credit Card,Beverages,Tea Pack,9,2.86,2.1,25.74,0,25.74,2024-07-17
TXN_180639,CUST_0835,Online,Credit Card,Beverages,Tea Pack,14,2.86,2.28,40.04,0,40.04,2023-09-02
TXN_417053,CUST_0809,Online,Credit Card,Beverages,Coffee Beans,28,2.65,1.78,74.2,0,74.2,2023-08-16
TXN_540365,CUST_0171,In-store,Digital Wallet,Beverages,Bottled Water,31,1.05,0.71,32.55,0,32.55,2024-11-21
TXN_244045,CUST_0213,Online,Digital Wallet,Beverages,Soft Drink,6,2.2,1.16,13.2,0,13.2,2023-09-20
TXN_144330,CUST_0973,Online,Credit Card,Beverages,Soft Drink,14,2.2,1.75,30.8,0,30.8,2023-01-01
TXN_265819,CUST_0530,In-store,Credit Card,Beverages,Energy Drink,80,2.99,1.61,239.2,0.04,229.63,2024-04-14
TXN_716352,CUST_0826,In-store,Cash,Beverages,Energy Drink,16,2.99,2.41,47.84,0,47.84,2024-06-16
TXN_515764,CUST_0502,In-store,Cash,Beverages,Soft Drink,29,2.2,1.27,63.8,0,63.8,2023-10-23
TXN_585334,CUST_0572,In-store,Cash,Beverages,Coffee Beans,35,2.65,1.59,92.75,0,92.75,2023-11-09
TXN_513438,CUST_0600,In-store,Cash,Beverages,Coffee Beans,22,2.65,2.3,58.3,0,58.3,2025-10-17
TXN_467588,CUST_0027,Online,Credit Card,Beverages,Tea Pack,9,2.86,1.97,25.74,0,25.74,2024-06-08
TXN_993028,CUST_0068,In-store,Credit Card,Beverages,Tea Pack,85,2.86,1.57,243.1,0.035,234.59,2023-10-09
TXN_104756,CUST_0790,Online,Credit Card,Beverages,Energy Drink,8,2.99,2.58,23.92,0,23.92,2024-11-02
TXN_139564,CUST_0408,In-store,Cash,Beverages,Soft Drink,12,2.2,1.5,26.4,0,26.4,2024-08-13
TXN_179850,CUST_0552,In-store,Cash,Beverages,Coffee Beans,19,2.65,1.46,50.35,0,50.35,2025-10-01
TXN_144404,CUST_0109,In-store,Digital Wallet,Beverages,Soft Drink,22,2.2,1.44,48.4,0,48.4,2024-06-22
TXN_820928,CUST_0074,In-store,Credit Card,Beverages,Bottled Water,27,1.05,0.77,28.35,0,28.35,2024-06-07
TXN_415627,CUST_0578,In-store,Cash,Beverages,Soft Drink,18,2.2,1.42,39.6,0,39.6,2023-08-18
TXN_287114,CUST_0680,Online,Credit Card,Beverages,Bottled Water,74,1.05,0.91,77.7,0,77.7,2023-08-21
TXN_349276,CUST_0262,In-store,Cash,Beverages,Tea Pack,36,2.86,1.74,102.96,0.047,98.12,2024-03-05
TXN_317573,CUST_0368,In-store,Credit Card,Beverages,Tea Pack,18,2.86,1.63,51.48,0,51.48,2025-03-07
TXN_300823,CUST_0786,Online,Digital Wallet,Beverages,Energy Drink,11,2.99,1.76,32.89,0,32.89,2023-06-12
TXN_902973,CUST_0849,In-store,Cash,Beverages,Soft Drink,35,2.2,1.17,77,0,77,2024-07-27
TXN_946884,CUST_0870,In-store,Credit Card,Beverages,Soft Drink,21,2.2,1.5,46.2,0,46.2,2024-06-17
TXN_383473,CUST_0237,In-store,Cash,Beverages,Bottled Water,10,1.05,0.89,10.5,0,10.5,2024-11-26
TXN_487215,CUST_0727,Online,Credit Card,Beverages,Tea Pack,8,2.86,1.78,22.88,0,22.88,2025-08-24
TXN_415078,CUST_0366,In-store,Credit Card,Beverages,Bottled Water,25,1.05,0.63,26.25,0,26.25,2024-11-05
TXN_546189,CUST_0286,In-store,Digital Wallet,Beverages,Tea Pack,9,2.86,2.39,25.74,0,25.74,2025-09-12
TXN_643360,CUST_0378,In-store,Cash,Beverages,Bottled Water,75,1.05,0.65,78.75,0,78.75,2024-12-19
TXN_125268,CUST_0661,Online,Digital Wallet,Beverages,Tea Pack,17,2.86,1.98,48.62,0,48.62,2025-08-13
TXN_486075,CUST_0830,In-store,Credit Card,Beverages,Bottled Water,37,1.05,0.54,38.85,0,38.85,2025-09-16
TXN_465492,CUST_0906,Online,Credit Card,Beverages,Tea Pack,16,2.86,1.76,45.76,0,45.76,2023-08-25
TXN_128459,CUST_0376,Online,Credit Card,Beverages,Bottled Water,13,1.05,0.58,13.65,0,13.65,2023-09-27
TXN_752866,CUST_0619,In-store,Credit Card,Beverages,Soft Drink,10,2.2,1.19,22,0,22,2025-06-19
TXN_852369,CUST_0653,Online,Credit Card,Beverages,Energy Drink,23,2.99,2.01,68.77,0,68.77,2023-10-23
TXN_894278,CUST_0076,Online,Digital Wallet,Beverages,Bottled Water,19,1.05,0.64,19.95,0,19.95,2024-06-10
TXN_269225,CUST_0009,In-store,Digital Wallet,Beverages,Energy Drink,10,2.99,1.69,29.9,0,29.9,2024-06-12
TXN_986834,CUST_0196,In-store,Credit Card,Beverages,Soft Drink,21,2.2,1.55,46.2,0,46.2,2025-01-07
TXN_937740,CUST_0807,In-store,Cash,Beverages,Soft Drink,19,2.2,1.79,41.8,0,41.8,2024-10-14
TXN_492589,CUST_0792,In-store,Credit Card,Beverages,Tea Pack,26,2.86,2.27,74.36,0,74.36,2025-10-10
TXN_236526,CUST_0893,Online,Credit Card,Beverages,Energy Drink,52,2.99,1.79,155.48,0.05,147.71,2024-06-28
TXN_321317,CUST_0630,In-store,Credit Card,Beverages,Coffee Beans,33,2.65,1.6,87.45,0,87.45,2024-09-08
TXN_349510,CUST_0290,In-store,Digital Wallet,Beverages,Tea Pack,46,2.86,2.27,131.56,0.042,126.03,2025-04-15
TXN_196236,CUST_0999,Online,Credit Card,Beverages,Energy Drink,40,2.99,2.16,119.6,0.048,113.86,2025-08-26
TXN_659183,CUST_0061,In-store,Cash,Beverages,Bottled Water,74,1.05,0.84,77.7,0,77.7,2024-01-16
TXN_129678,CUST_0937,In-store,Credit Card,Beverages,Bottled Water,20,1.05,0.53,21,0,21,2024-07-08
TXN_328962,CUST_0389,Online,Credit Card,Beverages,Soft Drink,28,2.2,1.18,61.6,0,61.6,2024-06-04
TXN_211023,CUST_0847,In-store,Cash,Beverages,Coffee Beans,36,2.65,2.18,95.4,0,95.4,2024-07-17
TXN_345400,CUST_0818,Online,Digital Wallet,Beverages,Bottled Water,41,1.05,0.88,43.05,0,43.05,2025-07-04
TXN_416896,CUST_0900,In-store,Credit Card,Beverages,Energy Drink,67,2.99,1.91,200.33,0.045,191.32,2025-08-22
TXN_156183,CUST_0563,In-store,Credit Card,Beverages,Energy Drink,24,2.99,2.64,71.76,0,71.76,2024-09-26
TXN_894194,CUST_0564,In-store,Cash,Beverages,Bottled Water,12,1.05,0.65,12.6,0,12.6,2024-10-11
TXN_628714,CUST_0634,In-store,Cash,Beverages,Energy Drink,27,2.99,2.56,80.73,0,80.73,2025-09-13
TXN_849943,CUST_0679,Online,Credit Card,Beverages,Energy Drink,84,2.99,2,251.16,0.034,242.62,2023-12-06
TXN_167010,CUST_0008,Online,Credit Card,Beverages,Soft Drink,13,2.2,1.59,28.6,0,28.6,2024-10-22
TXN_899483,CUST_0369,Online,Credit Card,Beverages,Coffee Beans,20,2.65,2.01,53,0,53,2024-03-14
TXN_499205,CUST_0045,In-store,Cash,Beverages,Soft Drink,19,2.2,1.22,41.8,0,41.8,2024-06-28
TXN_336864,CUST_0344,Online,Credit Card,Beverages,Coffee Beans,22,2.65,1.36,58.3,0,58.3,2024-12-07
TXN_817223,CUST_0757,Online,Credit Card,Beverages,Energy Drink,32,2.99,2.01,95.68,0,95.68,2024-11-12
TXN_109240,CUST_0796,In-store,Cash,Beverages,Coffee Beans,17,2.65,1.49,45.05,0,45.05,2023-01-27
TXN_935999,CUST_0375,Online,Credit Card,Beverages,Energy Drink,14,2.99,2.15,41.86,0,41.86,2024-05-01
TXN_751565,CUST_0619,In-store,Digital Wallet,Beverages,Energy Drink,14,2.99,2.04,41.86,0,41.86,2025-03-10
TXN_457475,CUST_0027,In-store,Credit Card,Beverages,Soft Drink,10,2.2,1.21,22,0,22,2024-07-01
TXN_138275,CUST_0193,Online,Credit Card,Beverages,Soft Drink,34,2.2,1.69,74.8,0,74.8,2025-04-16
TXN_216854,CUST_0930,In-store,Cash,Beverages,Tea Pack,17,2.86,1.45,48.62,0,48.62,2024-06-07
TXN_630070,CUST_0849,In-store,Cash,Beverages,Bottled Water,25,1.05,0.58,26.25,0,26.25,2025-09-28
TXN_315370,CUST_0357,In-store,Credit Card,Beverages,Tea Pack,13,2.86,2.23,37.18,0,37.18,2023-09-20
TXN_256309,CUST_0062,Online,Credit Card,Beverages,Tea Pack,28,2.86,2.03,80.08,0,80.08,2023-06-06
TXN_636934,CUST_0062,In-store,Cash,Beverages,Coffee Beans,24,2.65,1.62,63.6,0,63.6,2024-04-22
TXN_149440,CUST_0422,In-store,Cash,Beverages,Energy Drink,12,2.99,1.71,35.88,0,35.88,2024-07-25
TXN_725192,CUST_0794,In-store,Credit Card,Beverages,Energy Drink,18,2.99,2.26,53.82,0,53.82,2023-12-18
TXN_576861,CUST_0633,In-store,Cash,Beverages,Energy Drink,7,2.99,1.74,20.93,0,20.93,2023-09-20
TXN_597573,CUST_0792,Online,Credit Card,Beverages,Bottled Water,38,1.05,0.94,39.9,0,39.9,2024-11-04
TXN_262231,CUST_0551,In-store,Cash,Beverages,Coffee Beans,16,2.65,2.25,42.4,0,42.4,2024-02-23
TXN_157918,CUST_0380,In-store,Credit Card,Beverages,Coffee Beans,15,2.65,1.47,39.75,0,39.75,2024-11-16
TXN_185332,CUST_0277,In-store,Credit Card,Beverages,Energy Drink,23,2.99,2.52,68.77,0,68.77,2025-06-01
TXN_170859,CUST_0606,Online,Credit Card,Beverages,Tea Pack,29,2.86,1.82,82.94,0,82.94,2025-05-21
TXN_259670,CUST_0431,In-store,Cash,Beverages,Bottled Water,32,1.05,0.73,33.6,0,33.6,2024-03-27
TXN_413689,CUST_0115,Online,Credit Card,Beverages,Tea Pack,8,2.86,1.59,22.88,0,22.88,2024-09-20
TXN_448144,CUST_0688,In-store,Cash,Beverages,Soft Drink,57,2.2,1.2,125.4,0.044,119.88,2025-07-02
TXN_504470,CUST_0121,In-store,Credit Card,Beverages,Coffee Beans,91,2.65,2.24,241.15,0.046,230.06,2025-05-16
TXN_412308,CUST_0525,Online,Credit Card,Beverages,Coffee Beans,13,2.65,1.99,34.45,0,34.45,2024-05-21
TXN_786912,CUST_0997,Online,Digital Wallet,Beverages,Tea Pack,11,2.86,1.96,31.46,0,31.46,2025-08-09
TXN_745224,CUST_0899,Online,Credit Card,Beverages,Bottled Water,8,1.05,0.54,8.4,0,8.4,2025-07-15
TXN_135128,CUST_0416,Online,Credit Card,Beverages,Coffee Beans,23,2.65,2.3,60.95,0,60.95,2024-01-24
TXN_716533,CUST_0163,Online,Credit Card,Beverages,Tea Pack,27,2.86,1.86,77.22,0,77.22,2023-06-16
TXN_822842,CUST_0787,Online,Credit Card,Beverages,Bottled Water,27,1.05,0.7,28.35,0,28.35,2023-08-09
TXN_889944,CUST_0910,Online,Credit Card,Beverages,Tea Pack,12,2.86,1.76,34.32,0,34.32,2024-03-07
TXN_697942,CUST_0688,In-store,Credit Card,Beverages,Bottled Water,17,1.05,0.9,17.85,0,17.85,2023-10-10
TXN_482431,CUST_0982,In-store,Digital Wallet,Beverages,Energy Drink,13,2.99,1.91,38.87,0,38.87,2024-08-07
TXN_429031,CUST_0337,In-store,Cash,Beverages,Bottled Water,43,1.05,0.6,45.15,0,45.15,2024-12-13
TXN_541594,CUST_0379,Online,Digital Wallet,Beverages,Soft Drink,22,2.2,1.54,48.4,0,48.4,2024-01-02
TXN_475265,CUST_0324,In-store,Credit Card,Beverages,Energy Drink,11,2.99,2.43,32.89,0,32.89,2024-11-12
TXN_881137,CUST_0173,Online,Credit Card,Beverages,Tea Pack,26,2.86,1.85,74.36,0,74.36,2025-09-13
TXN_250531,CUST_1000,In-store,Cash,Beverages,Energy Drink,14,2.99,2.27,41.86,0,41.86,2024-11-03
TXN_644576,CUST_0787,In-store,Cash,Beverages,Energy Drink,20,2.99,1.86,59.8,0,59.8,2023-07-11
TXN_484692,CUST_0064,In-store,Cash,Beverages,Tea Pack,91,2.86,2.25,260.26,0.044,248.81,2023-12-26
TXN_372683,CUST_0101,In-store,Cash,Beverages,Tea Pack,14,2.86,2.2,40.04,0,40.04,2024-07-08
TXN_313519,CUST_0322,In-store,Cash,Beverages,Soft Drink,24,2.2,1.7,52.8,0,52.8,2023-12-11
TXN_241917,CUST_0975,In-store,Digital Wallet,Beverages,Tea Pack,40,2.86,2.17,114.4,0.041,109.71,2025-07-18
TXN_933302,CUST_0066,Online,Credit Card,Beverages,Coffee Beans,17,2.65,1.49,45.05,0,45.05,2024-08-07
TXN_176702,CUST_0843,In-store,Credit Card,Beverages,Coffee Beans,28,2.65,2.27,74.2,0,74.2,2025-07-12
TXN_113467,CUST_0557,In-store,Cash,Beverages,Soft Drink,21,2.2,1.62,46.2,0,46.2,2024-01-06
TXN_146436,CUST_0599,In-store,Cash,Beverages,Bottled Water,36,1.05,0.69,37.8,0,37.8,2024-04-28
TXN_777391,CUST_0458,Online,Credit Card,Beverages,Bottled Water,12,1.05,0.6,12.6,0,12.6,2024-10-10
TXN_580296,CUST_0579,In-store,Credit Card,Beverages,Coffee Beans,21,2.65,2.16,55.65,0,55.65,2025-10-20
TXN_620746,CUST_0453,In-store,Cash,Beverages,Tea Pack,21,2.86,2.01,60.06,0,60.06,2024-07-27
TXN_326369,CUST_0259,In-store,Cash,Beverages,Soft Drink,14,2.2,1.23,30.8,0,30.8,2025-02-15
TXN_409087,CUST_0934,In-store,Credit Card,Beverages,Bottled Water,41,1.05,0.91,43.05,0,43.05,2023-04-20
TXN_299887,CUST_0717,Online,Credit Card,Beverages,Bottled Water,36,1.05,0.57,37.8,0,37.8,2025-05-15
TXN_622484,CUST_0426,Online,Credit Card,Beverages,Energy Drink,88,2.99,2.12,263.12,0.041,252.33,2024-06-19
TXN_615314,CUST_0979,In-store,Cash,Beverages,Coffee Beans,55,2.65,1.97,145.75,0.039,140.07,2023-02-06
TXN_647404,CUST_0936,In-store,Cash,Beverages,Tea Pack,10,2.86,2.57,28.6,0,28.6,2024-09-19
TXN_284240,CUST_0178,In-store,Credit Card,Beverages,Soft Drink,29,2.2,1.22,63.8,0,63.8,2023-06-15
TXN_506234,CUST_0931,In-store,Credit Card,Beverages,Bottled Water,40,1.05,0.78,42,0,42,2023-11-25
TXN_996222,CUST_0280,Online,Credit Card,Beverages,Energy Drink,21,2.99,2.07,62.79,0,62.79,2024-12-20
TXN_311090,CUST_0344,In-store,Cash,Beverages,Coffee Beans,17,2.65,1.6,45.05,0,45.05,2023-08-20
TXN_496655,CUST_0017,In-store,Credit Card,Beverages,Coffee Beans,23,2.65,2.32,60.95,0,60.95,2023-12-18
TXN_640984,CUST_0296,In-store,Digital Wallet,Beverages,Soft Drink,10,2.2,1.8,22,0,22,2025-01-02
TXN_640236,CUST_0202,Online,Credit Card,Beverages,Bottled Water,32,1.05,0.85,33.6,0,33.6,2024-11-07
TXN_600027,CUST_0962,Online,Credit Card,Beverages,Soft Drink,13,2.2,1.89,28.6,0,28.6,2023-07-05
TXN_864306,CUST_0684,Online,Credit Card,Beverages,Soft Drink,19,2.2,1.74,41.8,0,41.8,2024-09-03
TXN_572511,CUST_0919,In-store,Cash,Beverages,Energy Drink,29,2.99,2.1,86.71,0,86.71,2023-07-06
TXN_423106,CUST_0774,In-store,Cash,Beverages,Coffee Beans,15,2.65,1.74,39.75,0,39.75,2023-09-06
